"","Latitude","Longitude","Class","B1","B2","B3","B4","B5","B6"
"1701",35.5838599636547,-82.5526968555825,"3",416,644,1047,1167,2127,2189
"1702",35.5926592390015,-82.4334157704104,"3",211,288,647,414,3328,1594
"1703",35.6601203499941,-82.669044799316,"3",470,611,1051,1213,2799,2789
"1704",35.5326938070082,-82.8642616572889,"3",541,713,1200,1219,3092,2644
"1705",35.6043916061307,-82.4337416750147,"3",584,715,1002,1015,3209,2205
"1706",35.5903779453931,-82.6045156876655,"3",534,638,890,910,2341,1747
"1707",35.5434484768766,-82.5331425793248,"3",572,686,984,1023,2687,2049
"1708",35.6242714504328,-82.6625267072301,"3",758,868,1184,1298,2419,2504
"1709",35.5978736243923,-82.5738806548617,"3",721,914,1246,1431,1823,2145
"1710",35.5890743490454,-82.4510146190424,"3",268,447,755,805,1993,1845
"1711",35.574408890134,-82.5018557373124,"3",687,778,1123,1121,2288,1861
"1712",35.578319679177,-82.5070702109812,"3",223,291,607,443,3005,1376
"1713",35.5349751006166,-82.8368856705281,"3",515,663,997,1012,2344,1746
"1714",35.6099318906083,-82.6351507204693,"3",488,614,920,987,1899,1649
"1715",35.5535513485711,-82.85220318693,"3",1935,2137,2431,2564,3175,2615
"1716",35.4991262010554,-82.5210841089659,"3",1176,1323,1621,1693,2550,1810
"1717",35.6288340376497,-82.6270031053619,"3",900,1081,1492,1481,3059,2113
"1718",35.4776168613186,-82.4839309840762,"3",275,325,658,522,3332,1772
"1719",35.578319679177,-82.5927831219109,"3",943,1064,1267,1274,2645,1723
"1720",35.6001549180007,-82.4112542573183,"3",863,1117,1469,1572,1761,2959
"1721",35.5923333399146,-82.4275494875331,"3",-386,135,1068,1203,2141,2909
"1722",35.5874448536108,-82.5038111649382,"3",492,634,860,936,1756,1412
"1723",35.6454548910827,-82.5761619870918,"3",497,601,873,933,2425,1949
"1724",35.5486628622673,-82.5341202931377,"3",335,461,858,788,2790,2028
"1725",35.5760383855686,-82.5070702109812,"3",1200,1524,2073,2260,2658,3350
"1726",35.5574621376141,-82.5979975955796,"3",220,330,758,677,3013,2007
"1727",35.5779937800901,-82.5103292570241,"3",914,1190,1697,1891,3034,3038
"1728",35.4798981549271,-82.5272762964475,"3",1813,2042,2741,3073,3705,3989
"1729",35.6464325883434,-82.5803987469476,"3",603,723,957,1005,1813,1628
"1730",35.5460556695719,-82.6625267072301,"3",767,958,1548,1852,3285,3442
"1731",35.59917722074,-82.5569336154384,"3",238,368,796,763,2442,1811
"1732",35.5203096417052,-82.6032120692483,"3",897,1015,1365,1452,1739,2012
"1733",35.619382964129,-82.5416160990365,"3",912,992,1305,1533,2215,2017
"1734",35.4838089439701,-82.5500896187482,"3",462,545,922,904,2768,1794
"1735",35.5447520732242,-82.6273290099662,"3",148,201,553,300,3960,1634
"1736",35.5933110371754,-82.4282012967417,"3",726,911,1264,1442,2086,2151
"1737",35.488371531187,-82.545526954288,"3",434,543,897,874,2895,1861
"1738",35.5232427334875,-82.4070174974625,"3",218,438,912,991,2295,1659
"1739",35.5926592390015,-82.5318389609076,"3",529,664,920,968,1785,1564
"1740",35.6037398079568,-82.3763824646587,"3",662,795,1107,1165,2498,2331
"1741",35.5405153850943,-82.5191286813401,"3",786,1026,1309,1390,2354,2432
"1742",35.5232427334875,-82.6067970198956,"3",128,300,754,725,2464,1684
"1743",35.6350261203012,-82.5768137963004,"3",406,540,876,901,2349,1650
"1744",35.570498101091,-82.5367275299721,"3",494,652,983,1046,1992,1557
"1745",35.5708240001779,-82.5067443063769,"3",517,583,754,781,1583,1386
"1746",35.5310643115736,-82.8469887132613,"3",336,576,1037,1127,2024,1812
"1747",35.7031390294676,-82.5689920857973,"3",402,487,779,720,2580,1795
"1748",35.5985254225661,-82.5478082865181,"3",801,929,1290,1398,2676,2208
"1749",35.6017844134353,-82.5285799148647,"3",257,408,758,744,2430,1537
"1750",35.6131908814775,-82.5745324640703,"3",1183,1325,1574,1642,4045,2548
"1751",35.5838599636547,-82.5249949642174,"3",560,733,971,1084,1297,1494
"1752",35.5841858627416,-82.5272762964475,"3",312,510,815,855,1334,1189
"1753",35.603088009783,-82.5569336154384,"3",592,699,958,1057,1671,1507
"1754",35.5812527709593,-82.5269503918432,"3",3670,3980,4595,4971,5361,5464
"1755",35.5933110371754,-82.5588890430641,"3",480,696,974,1065,1663,1344
"1756",35.7037908276414,-82.5764878916961,"3",854,1047,1299,1446,1792,1829
"1757",35.5877707526977,-82.5517191417696,"3",787,895,1183,1242,2341,1949
"1758",35.5799491746116,-82.5262985826346,"3",913,1074,1427,1638,2247,3045
"1759",35.607324697913,-82.3750788462415,"3",-291,61,794,774,2583,2225
"1760",35.5441002750504,-82.7544318056414,"3",829,931,1291,1340,2800,1970
"1761",35.5727793946994,-82.5249949642174,"3",1199,1440,1754,1951,2300,3113
"1762",35.4968449074469,-82.5210841089659,"3",745,867,1289,1440,1996,1992
"1763",35.6187311659552,-82.3209786819285,"3",1386,1758,2162,2451,2912,2399
"1764",35.6180793677813,-82.3630203758826,"3",165,207,364,266,379,249
"1765",35.6190570650421,-82.628306723779,"3",126,303,747,719,1345,1248
"1766",35.5864671563501,-82.4884936485363,"3",335,518,846,923,1475,1570
"1767",35.5496405595281,-82.5357498161592,"3",476,594,885,901,2037,1554
"1768",35.6174275696075,-82.5683402765887,"3",1467,1762,2178,2474,3781,4302
"1769",35.4776168613186,-82.5790951285305,"3",411,492,773,764,2194,1819
"1770",35.4727283750148,-82.5409642898279,"3",647,799,1172,1224,2515,2332
"1771",35.5105326690976,-82.5324907701162,"3",584,687,892,890,1744,1373
"1772",35.4906528247954,-82.522387727383,"3",2049,2161,2737,2808,3344,3304
"1773",35.6066728997391,-82.5530227601868,"3",662,837,1188,1305,1838,1792
"1774",35.5929851380885,-82.6058193060827,"3",325,471,740,749,2735,2013
"1775",35.512813962706,-82.5230395365916,"3",2929,3315,4057,4363,4900,4378
"1776",35.5757124864817,-82.5663848489629,"3",705,987,1683,1853,2928,2757
"1777",35.5695204038302,-82.5064184017726,"3",791,934,1255,1328,2092,1886
"1778",35.5607211284833,-82.5220618227788,"3",968,1116,1394,1414,2393,2181
"1779",35.5323679079213,-82.8375374797367,"3",313,457,678,720,942,946
"1780",35.4968449074469,-82.5207582043616,"3",618,765,1073,1185,1795,1977
"1781",35.5877707526977,-82.5869168390335,"3",1976,2243,2539,2788,3062,2268
"1782",35.5248722289221,-82.6038638784569,"3",567,667,904,1037,1415,1784
"1783",35.5877707526977,-82.5305353424904,"3",486,611,863,902,1961,1543
"1784",35.5665873120479,-82.5438974312665,"3",643,802,1071,1192,1567,1574
"1785",35.5336715042689,-82.5204322997573,"3",1108,1310,1669,1646,3815,2440
"1786",35.6832591851654,-82.5680143719844,"3",647,810,1068,1146,3284,2638
"1787",35.5854894590893,-82.5276022010518,"3",625,799,1087,1202,1760,1663
"1788",35.5815786700462,-82.5266244872389,"3",4563,5071,5736,6220,6685,6340
"1789",35.5287830179651,-82.5259726780303,"3",577,698,926,986,2016,1665
"1790",35.5476851650065,-82.6579640427699,"3",471,549,733,798,1483,1681
"1791",35.6184052668683,-82.434067579619,"3",216,296,604,450,3380,1819
"1792",35.6034139088699,-82.3617167574654,"3",1038,1126,1472,1534,2731,2042
"1793",35.4867420357524,-82.5553040924169,"3",1633,1843,2306,2389,2980,2359
"1794",35.5665873120479,-82.5715993226317,"3",323,398,750,643,3198,2273
"1795",35.5832081654809,-82.5526968555825,"3",795,930,1166,1264,1738,2070
"1796",35.5033628891853,-82.5220618227788,"3",2843,3177,4060,4296,4667,4261
"1797",35.607324697913,-82.3643239942998,"3",191,271,453,461,1107,1184
"1798",35.582556367307,-82.5279281056561,"3",1747,2018,2446,2696,2842,2295
"1799",35.5766901837424,-82.5494378095396,"3",1477,1605,2003,2067,2399,2333
"1800",35.6966210477292,-82.5601926614813,"3",304,700,993,1185,1728,1737
"1801",35.5978736243923,-82.405387974441,"3",3571,4185,4985,5072,5181,4310
"1802",35.5225909353137,-82.6048415922698,"3",2096,2528,3212,3596,3943,3846
"1803",35.5561585412665,-82.539986576015,"3",262,414,611,669,849,812
"1804",35.5773419819163,-82.5927831219109,"3",758,954,1273,1391,1961,1797
"1805",35.5698463029171,-82.5452010496837,"3",876,1010,1310,1444,2161,2031
"1806",35.6118872851299,-82.365627612717,"3",686,811,1074,1210,1424,1534
"1807",35.6865181760346,-82.5699697996102,"3",4723,5396,6524,7027,7467,6221
"1808",35.513139861793,-82.5233654411959,"3",4817,5357,6273,6787,7191,6004
"1809",35.5349751006166,-82.8411224303839,"3",313,466,771,956,1131,1094
"1810",35.6832591851654,-82.5696438950059,"3",3056,3342,4139,4322,4449,5505
"1811",35.5985254225661,-82.3939813132907,"3",708,907,1381,1651,2152,2453
"1812",35.5708240001779,-82.502507546521,"3",433,552,818,881,1781,1977
"1813",35.5242204307483,-82.6038638784569,"3",796,1014,1263,1439,1686,2055
"1814",35.5317161097474,-82.8411224303839,"3",279,489,1009,1008,2981,2191
"1815",35.5372563942251,-82.6677411808988,"3",525,727,1177,1443,1636,2208
"1816",35.5933110371754,-82.5546522832083,"3",2998,3275,3773,3994,4040,3702
"1817",35.5506182567888,-82.4741538459473,"3",231,342,583,531,2142,1505
"1818",35.5727793946994,-82.5324907701162,"3",2726,3264,4128,4555,5454,3504
"1819",35.6281822394759,-82.5533486647911,"3",438,682,959,1038,1600,1796
"1820",35.5688686056564,-82.6263512961533,"3",344,523,779,863,1087,1055
"1821",35.5894002481323,-82.4819755564504,"3",261,470,847,935,1858,1739
"1822",35.5828822663939,-82.5279281056561,"3",992,1133,1359,1485,1635,1704
"1823",35.5809268718724,-82.522387727383,"3",327,548,1006,1084,2444,2001
"1824",35.5779937800901,-82.5155437306929,"3",747,961,1244,1362,1770,1729
"1825",35.5952664316969,-82.5562818062298,"3",1699,1979,2569,2926,3139,2515
"1826",35.5450779723112,-82.5158696352972,"3",3333,3748,4339,4718,5602,5583
"1827",35.5981995234792,-82.4063656882539,"3",580,749,959,851,967,1108
"1828",35.6272045422151,-82.5526968555825,"3",456,668,1031,1151,1577,1553
"1829",35.4714247786671,-82.5435715266622,"3",594,887,1210,1374,1601,2079
"1830",35.5528995503972,-82.4787165104075,"3",599,761,1059,1071,2159,1756
"1831",35.705420323076,-82.5670366581715,"3",3325,3660,4175,4423,4642,3480
"1832",35.4974967056208,-82.5191286813401,"3",648,840,1126,1302,1749,2100
"1833",35.5916815417408,-82.6045156876655,"3",404,593,987,1086,1597,1471
"1834",35.5874448536108,-82.5546522832083,"3",807,957,1328,1386,2643,2765
"1835",35.607324697913,-82.3200009681156,"3",683,747,926,1025,1421,1734
"1836",35.611235486956,-82.3594354252354,"3",210,332,715,766,2495,2111
"1837",35.5613729266572,-82.5243431550088,"3",730,1033,1553,1590,3390,2834
"1838",35.607324697913,-82.3646498989041,"3",337,450,692,785,1190,1512
"1839",35.5356268987905,-82.6703484177332,"3",689,844,1187,1381,1640,2157
"1840",35.5353009997036,-82.843403762614,"3",2134,2378,2641,2684,3096,2383
"1841",35.6845627815131,-82.5670366581715,"3",2756,3204,4042,4491,5454,4742
"1842",35.59494053261,-82.5523709509782,"3",650,821,1026,1140,1530,1421
"1843",35.5864671563501,-82.5963680725581,"3",271,414,776,688,1963,1333
"1844",35.5675650093087,-82.5605185660856,"3",556,669,901,1070,1334,1607
"1845",35.5049923846199,-82.5240172504045,"3",545,744,1044,1153,1750,1529
"1846",35.5555067430926,-82.5950644541409,"3",1276,1413,1688,1813,1999,1960
"1847",35.5809268718724,-82.5214100135702,"3",1102,1270,1548,1636,2223,1876
"1848",35.5287830179651,-82.6045156876655,"3",850,1031,1420,1646,2071,2189
"1849",35.5502923577019,-82.8727351770006,"3",213,294,666,519,3432,1999
"1850",35.6839109833393,-82.5673625627758,"3",3198,3600,4650,5362,5696,5557
"1851",35.5939628353492,-82.554326378604,"3",1092,1242,1531,1690,2193,2146
"1852",35.525198128009,-82.410928352714,"3",840,1027,1351,1516,2263,3039
"1853",35.5444261741373,-82.6563345197485,"3",2439,2901,3490,3536,4264,3378
"1854",35.7041167267283,-82.5748583686746,"3",787,933,1325,1454,2173,2288
"1855",35.5310643115736,-82.8427519534054,"3",413,728,1214,1350,1970,1980
"1856",35.5441002750504,-82.5318389609076,"3",524,624,842,918,1057,1139
"1857",35.5343233024428,-82.6638303256472,"3",742,950,1031,1044,2954,2248
"1858",35.5346492015297,-82.6644821348558,"3",872,1196,1029,989,3373,2136
"1859",35.6203606613898,-82.4334157704104,"3",385,626,1172,1192,2576,2851
"1860",35.5897261472193,-82.6312398652177,"3",755,868,1038,1092,1506,1888
"1861",35.5310643115736,-82.6019084508311,"3",369,430,573,559,1095,941
"1862",35.5506182567888,-82.8737128908135,"3",369,465,790,736,2665,2093
"1863",35.4847866412309,-82.4337416750147,"3",475,677,1096,1248,1804,1878
"1864",35.5747347892209,-82.5230395365916,"3",2469,2702,3085,3300,3624,3146
"1865",35.6034139088699,-82.3587836160268,"3",258,364,721,572,2617,1704
"1866",35.5336715042689,-82.6051674968741,"3",531,725,890,990,1690,1461
"1867",35.6229678540851,-82.5764878916961,"3",532,681,948,907,1736,1530
"1868",35.5623506239179,-82.6318916744263,"3",409,660,977,1154,1329,1459
"1869",35.549966458615,-82.8733869862092,"3",228,288,605,490,3271,2202
"1870",35.5737570919602,-82.5266244872389,"3",902,1062,1304,1415,2060,2277
"1871",35.6034139088699,-82.5533486647911,"3",1311,1545,1910,2129,2781,2677
"1872",35.5577880367011,-82.6276549145705,"3",566,803,1216,1317,1990,1928
"1873",35.4707729804933,-82.5409642898279,"3",528,675,874,976,1162,1246
"1874",35.5238945316613,-82.4122319711312,"3",389,619,1106,1236,2499,2033
"1875",35.4779427604056,-82.574206559466,"3",1494,1817,1893,2098,2666,2988
"1876",35.6474102856042,-82.5993012139968,"4",345,406,577,588,397,262
"1877",35.5092290727499,-82.571925227236,"4",184,242,417,374,483,232
"1878",35.6923843595992,-82.6162482534201,"4",410,473,646,679,425,304
"1879",35.7187821856398,-82.645905572411,"4",265,326,631,535,1578,943
"1880",35.4740319713625,-82.545526954288,"4",516,587,734,658,633,616
"1881",35.6232937531721,-82.5803987469476,"4",187,267,528,424,1479,675
"1882",35.5362786969643,-82.6556827105399,"4",179,217,345,239,126,74
"1883",35.4701211823195,-82.4640508032142,"4",270,343,666,563,1843,1026
"1884",35.6327448266928,-82.3610649482568,"4",107,122,261,190,1068,513
"1885",35.570498101091,-82.3773601784716,"4",151,197,293,253,235,166
"1886",35.4932600174908,-82.5872427436378,"4",217,280,521,427,1149,601
"1887",35.4854384394047,-82.5641035167329,"4",63,185,474,384,1212,711
"1888",35.5936369362623,-82.5732288456531,"4",340,407,621,574,1171,650
"1889",35.6405664047789,-82.5993012139968,"4",369,454,651,638,716,388
"1890",35.5981995234792,-82.5755101778832,"4",468,598,1134,1260,2926,2089
"1891",35.639914606605,-82.5986494047882,"4",378,454,636,631,541,378
"1892",35.5643060184395,-82.5901758850765,"4",219,271,445,418,289,247
"1893",35.6047175052176,-82.5794210331348,"4",311,387,541,555,239,160
"1894",35.717804488379,-82.6436242401809,"4",416,489,661,680,425,273
"1895",35.717804488379,-82.6325434836349,"4",350,421,595,606,536,219
"1896",35.6571872582118,-82.6110337797514,"4",285,354,565,558,878,445
"1897",35.6689196253409,-82.6208109178803,"4",433,507,683,699,438,277
"1898",35.672830414384,-82.3372739121433,"4",110,151,473,247,2878,1194
"1899",35.4834830448832,-82.626025391549,"4",134,169,394,248,1570,830
"1900",35.4922823202301,-82.5784433193219,"4",197,254,480,406,828,478
"1901",35.4740319713625,-82.5546522832083,"4",257,330,476,462,119,87
"1902",35.5121621645322,-82.5758360824875,"4",165,231,424,375,510,281
"1903",35.664357038124,-82.3402070535819,"4",260,306,353,284,313,237
"1904",35.7396397272027,-82.6706743223374,"4",286,336,513,533,269,233
"1905",35.5388858896597,-82.6661116578773,"4",666,814,898,367,227,192
"1906",35.6989023413376,-82.6152705396072,"4",339,400,588,590,381,302
"1907",35.6620757445156,-82.3385775305605,"4",283,329,368,306,343,269
"1908",35.5108585681845,-82.5878945528464,"4",356,433,608,581,592,372
"1909",35.4769650631448,-82.545526954288,"4",139,179,326,157,271,201
"1910",35.475987365884,-82.5276022010518,"4",147,180,295,149,109,50
"1911",35.6141685787383,-82.5764878916961,"4",293,350,517,484,244,88
"1912",35.6249232486067,-82.5839836975949,"4",222,282,440,448,139,107
"1913",35.5297607152259,-82.656986328957,"4",207,239,392,280,304,214
"1914",35.513139861793,-82.5781174147176,"4",118,181,390,328,811,412
"1915",35.6969469468161,-82.6136410165858,"4",314,365,567,513,1007,636
"1916",35.5320420088343,-82.5605185660856,"4",260,326,496,484,385,196
"1917",35.6757635061663,-82.3340148661003,"4",181,219,274,206,243,175
"1918",35.4750096686233,-82.545526954288,"4",383,457,590,446,411,347
"1919",35.6350261203012,-82.5673625627758,"4",368,457,668,601,378,278
"1920",35.6712009189494,-82.3340148661003,"4",256,302,346,286,329,264
"1921",35.7236706719436,-82.6488387138497,"4",194,229,454,313,1946,871
"1922",35.4818535494486,-82.5328166747205,"4",317,366,515,367,339,262
"1923",35.672830414384,-82.3340148661003,"4",266,301,353,291,337,260
"1924",35.4737060722756,-82.5403124806193,"4",360,431,644,553,750,483
"1925",35.6568613591249,-82.6051674968741,"4",199,221,478,301,2093,1049
"1926",35.4733801731887,-82.5373793391806,"4",315,373,510,370,304,242
"1927",35.541493082355,-82.5663848489629,"4",378,448,615,616,405,284
"1928",35.5649578166133,-82.5878945528464,"4",232,277,503,423,1504,1015
"1929",35.5304125133997,-82.656986328957,"4",157,212,426,288,1441,783
"1930",35.6340484230404,-82.5611703752942,"4",288,358,539,449,206,170
"1931",35.5017333937507,-82.5924572173066,"4",297,357,519,517,234,124
"1932",35.6232937531721,-82.5976716909753,"4",355,417,597,597,396,312
"1933",35.4782686594925,-82.5406383852236,"4",254,317,458,309,290,181
"1934",35.5460556695719,-82.5761619870918,"4",213,268,470,405,954,545
"1935",35.7161749929444,-82.6279808191748,"4",421,490,668,692,447,289
"1936",35.6330707257797,-82.5605185660856,"4",339,409,574,482,338,282
"1937",35.6392628084312,-82.5986494047882,"4",326,393,576,572,196,259
"1938",35.6597944509072,-82.6221145362974,"4",306,376,595,513,1267,519
"1939",35.6008067161746,-82.5764878916961,"4",77,154,422,266,2232,957
"1940",35.668593726254,-82.3398811489776,"4",242,279,321,262,291,217
"1941",35.6575131572987,-82.6067970198956,"4",389,445,615,630,375,253
"1942",35.6232937531721,-82.5934349311194,"4",137,231,547,419,2046,919
"1943",35.6412182029527,-82.5993012139968,"4",654,810,901,977,609,300
"1944",35.5649578166133,-82.5745324640703,"4",202,258,419,419,249,122
"1945",35.6333966248666,-82.559866756877,"4",293,349,479,387,270,187
"1946",35.5137916599668,-82.5803987469476,"4",190,242,406,362,494,189
"1947",35.6689196253409,-82.333688961496,"4",285,322,399,336,368,300
"1948",35.475987365884,-82.539986576015,"4",282,348,480,338,263,207
"1949",35.5750606883078,-82.5676884673801,"4",222,278,504,434,1078,536
"1950",35.5770160828294,-82.568666181193,"4",209,254,441,412,415,279
"1951",35.6832591851654,-82.6182036810459,"4",363,427,598,620,330,265
"1952",35.4795722558402,-82.5566077108341,"4",425,493,634,627,447,324
"1953",35.7363807363335,-82.6638303256472,"4",233,309,519,492,632,478
"1954",35.7406174244634,-82.6775183190277,"4",185,250,460,433,748,438
"1955",35.6656606344717,-82.3356443891218,"4",334,375,427,369,408,340
"1956",35.7373584335942,-82.6661116578773,"4",218,270,444,463,309,63
"1957",35.6666383317325,-82.3362961983304,"4",374,420,476,415,455,376
"1958",35.6617498454287,-82.3398811489776,"4",265,306,354,285,330,255
"1959",35.6695714235148,-82.3375998167476,"4",217,253,298,233,265,199
"1960",35.7406174244634,-82.677844223632,"4",182,247,456,438,847,295
"1961",35.5923333399146,-82.5729029410488,"4",373,438,616,632,370,295
"1962",35.7406174244634,-82.6732815591718,"4",281,333,515,534,458,190
"1963",35.4763132649709,-82.5377052437849,"4",326,376,517,378,308,242
"1964",35.4906528247954,-82.5833318883863,"4",194,262,405,392,147,90
"1965",35.5431225777896,-82.5680143719844,"4",207,270,467,422,748,406
"1966",35.5871189545239,-82.5699697996102,"4",319,367,550,532,515,285
"1967",35.6249232486067,-82.5878945528464,"4",250,314,475,444,536,249
"1968",35.586793055437,-82.5696438950059,"4",172,267,490,478,626,251
"1969",35.6350261203012,-82.5650812305457,"4",286,357,556,467,282,194
"1970",35.656209560951,-82.602886164644,"4",367,426,609,605,450,244
"1971",35.6470843865173,-82.4037584514195,"4",127,156,513,247,2877,1385
"1972",35.6650088362979,-82.3415106719991,"4",141,168,205,131,159,104
"1973",35.717804488379,-82.6465573816196,"4",387,450,623,639,428,241
"1974",35.668593726254,-82.3421624812077,"4",157,175,212,138,190,125
"1975",35.578645578264,-82.531187151699,"4",209,254,550,383,2819,1455
"1976",35.4756614667971,-82.5253208688217,"4",108,143,373,186,2396,1029
"1977",35.4789204576663,-82.5370534345764,"4",140,208,486,389,882,588
"1978",35.6718527171232,-82.3349925799132,"4",269,308,352,290,329,269
"1979",35.6444771938219,-82.4001735007723,"4",268,308,345,299,373,293
"1980",35.6708750198625,-82.3333630568917,"4",301,336,394,331,386,310
"1981",35.7288850573343,-82.6488387138497,"4",345,408,588,607,348,216
"1982",35.6698973226017,-82.3356443891218,"4",240,276,327,266,298,228
"1983",35.5098808709238,-82.5732288456531,"4",266,325,506,484,479,208
"1984",35.6757635061663,-82.3356443891218,"4",137,163,219,148,193,124
"1985",35.4753355677102,-82.5370534345764,"4",270,326,462,322,252,193
"1986",35.7067239194237,-82.6191813948588,"4",222,319,564,562,769,380
"1987",35.6568613591249,-82.6032120692483,"4",376,455,624,643,382,251
"1988",35.5336715042689,-82.6543790921227,"4",291,344,490,389,282,197
"1989",35.5392117887466,-82.5852873160121,"4",174,211,329,201,338,265
"1990",35.4929341184039,-82.577465605509,"4",145,215,510,356,1759,865
"1991",35.6519728728211,-82.6012566416225,"4",421,490,653,657,433,278
"1992",35.5542031467449,-82.5895240758679,"4",182,234,439,389,740,412
"1993",35.6206865604767,-82.5787692239262,"4",203,305,546,534,697,428
"1994",35.4906528247954,-82.5810505561562,"4",198,256,431,393,444,261
"1995",35.6024362116092,-82.5771397009047,"4",391,475,775,725,1932,1438
"1996",35.4906528247954,-82.5663848489629,"4",357,429,582,573,323,274
"1997",35.6584908545595,-82.6182036810459,"4",389,444,610,608,422,323
"1998",35.6330707257797,-82.559866756877,"4",322,389,532,435,288,229
"1999",35.5473592659196,-82.5856132206164,"4",230,292,611,422,2694,1524
"2000",35.7067239194237,-82.6182036810459,"4",128,251,565,550,1040,694
"2001",35.5372563942251,-82.5618221845028,"4",181,230,480,341,1923,856
"2002",35.7191080847267,-82.6498164276625,"4",362,418,615,579,872,383
"2003",35.6219901568244,-82.5794210331348,"4",212,282,539,451,1444,664
"2004",35.660446249081,-82.622766345506,"4",382,442,608,627,384,239
"2005",35.5300866143128,-82.6556827105399,"4",92,159,375,260,1454,880
"2006",35.5887484499585,-82.5709475134231,"4",196,233,532,359,2453,1227
"2007",35.6614239463418,-82.3415106719991,"4",295,335,387,323,365,279
"2008",35.4818535494486,-82.5337943885334,"4",231,290,420,269,211,151
"2009",35.5238945316613,-82.4334157704104,"4",228,293,548,425,2497,1673
"2010",35.6718527171232,-82.3343407707046,"4",244,273,322,260,306,233
"2011",35.5102067700107,-82.5738806548617,"4",103,193,498,362,1968,922
"2012",35.4789204576663,-82.5350980069506,"4",244,300,441,296,205,155
"2013",35.4753355677102,-82.5393347668064,"4",326,381,517,382,310,243
"2014",35.6242714504328,-82.6009307370182,"4",317,385,556,570,272,225
"2015",35.5297607152259,-82.6556827105399,"4",195,223,385,260,852,379
"2016",35.5359527978774,-82.6739333683804,"4",240,311,575,499,1547,1480
"2017",35.5366045960512,-82.5611703752942,"4",236,297,450,449,236,79
"2018",35.7181303874659,-82.6442760493895,"4",2,168,529,497,1032,576
"2019",35.6506692764734,-82.6006048324139,"4",374,445,613,623,400,241
"2020",35.6144944778252,-82.5771397009047,"4",223,265,592,443,2968,1505
"2021",35.6764153043401,-82.6129892073772,"4",414,480,654,673,446,289
"2022",35.6764153043401,-82.3346666753089,"4",113,143,216,131,152,94
"2023",35.5864671563501,-82.5693179904016,"4",89,208,533,471,1297,837
"2024",35.5229168344006,-82.5585631384598,"4",321,384,548,552,551,286
"2025",35.729862754595,-82.6507941414754,"4",414,490,675,708,400,248
"2026",35.4740319713625,-82.5259726780303,"4",276,329,454,313,292,257
"2027",35.6340484230404,-82.559866756877,"4",214,266,407,318,138,121
"2028",35.5656096147871,-82.5856132206164,"4",194,248,436,377,808,281
"2029",35.6637052399502,-82.3372739121433,"4",308,346,399,346,381,300
"2030",35.6917325614254,-82.6175518718373,"4",448,522,709,733,492,304
"2031",35.656535460038,-82.6035379738526,"4",341,408,598,616,373,261
"2032",35.5506182567888,-82.4607917571712,"4",412,500,741,764,1762,1374
"2033",35.5463815686588,-82.5764878916961,"4",128,198,391,364,445,193
"2034",35.5238945316613,-82.5582372338556,"4",283,355,557,579,1126,791
"2035",35.4779427604056,-82.5386829575978,"4",314,369,505,362,296,233
"2036",35.4922823202301,-82.571925227236,"4",235,304,488,463,670,478
"2037",35.4772909622317,-82.5380311483892,"4",333,394,537,391,322,258
"2038",35.5646319175264,-82.5895240758679,"4",168,231,443,374,678,345
"2039",35.5427966787027,-82.5086997340026,"4",110,135,272,165,1105,628
"2040",35.7393138281157,-82.6706743223374,"4",289,346,522,542,297,135
"2041",35.6692455244279,-82.6169000626287,"4",450,527,711,745,458,331
"2042",35.6347002212143,-82.4790424150118,"4",193,342,581,514,1276,797
"2043",35.738336130855,-82.6687188947117,"4",61,138,466,270,2744,894
"2044",35.4922823202301,-82.5722511318402,"4",214,290,492,468,670,689
"2045",35.6601203499941,-82.6217886316931,"4",394,469,647,658,372,276
"2046",35.5105326690976,-82.5735547502574,"4",54,144,419,302,1518,652
"2047",35.7386620299419,-82.5585631384598,"4",-272,-36,506,327,950,1184
"2048",35.6698973226017,-82.3366221029347,"4",213,244,289,227,259,190
"2049",35.6229678540851,-82.594086740328,"4",394,477,646,661,386,294
"2050",35.4763132649709,-82.5292317240733,"4",269,324,449,338,508,352
"2051",35.6340484230404,-82.5999530232054,"4",325,391,552,574,437,256
"2052",35.6715268180363,-82.3359702937261,"4",267,302,346,285,324,253
"2053",35.6764153043401,-82.6126633027729,"4",335,403,574,545,638,351
"2054",35.7233447728566,-82.6501423322668,"4",241,334,634,585,1125,722
"2055",35.6731563134709,-82.3366221029347,"4",163,189,236,175,223,151
"2056",35.717804488379,-82.6455796678067,"4",386,463,637,659,402,248
"2057",35.5349751006166,-82.6566604243528,"4",245,286,419,320,205,136
"2058",35.615472175086,-82.5768137963004,"4",261,334,517,514,429,279
"2059",35.5955923307838,-82.574206559466,"4",335,414,577,585,345,251
"2060",35.4955413110993,-82.5895240758679,"4",317,390,554,542,323,188
"2061",35.4929341184039,-82.5735547502574,"4",341,411,577,554,474,344
"2062",35.4763132649709,-82.5390088622021,"4",331,395,535,398,327,259
"2063",35.6741340107317,-82.6129892073772,"4",289,344,535,520,516,272
"2064",35.4766391640579,-82.5422679082451,"4",170,218,390,236,658,422
"2065",35.6043916061307,-82.5787692239262,"4",185,233,457,368,1679,924
"2066",35.4798981549271,-82.534446197742,"4",224,279,420,265,197,140
"2067",35.4756614667971,-82.543245622058,"4",401,462,602,460,409,340
"2068",35.7158490938575,-82.6273290099662,"4",344,407,589,615,378,237
"2069",35.4710988795802,-82.5350980069506,"4",364,424,566,421,340,318
"2070",35.7543051861141,-82.6710002269417,"4",449,520,778,735,1364,860
